BJ,OM,2974
BJ,PA,3552
BJ,PE,2004
BJ,PF,84465
BJ,PG,33815
BJ,PK,3510
BJ,PR,4669
BJ,PT,7710
BJ,PY,5278
BJ,QA,2715
BJ,RE,23848
BJ,RO,8041
BJ,RS,4666
BJ,RW,71993
BJ,SA,2942
BJ,SB,14066
BJ,SC,22329
BJ,SI,5075
BJ,SK,2330
BJ,SL,45932
BJ,SN,68746
BJ,SR,10002
BJ,ST,74220
BJ,SV,3334
BJ,SZ,12491
BJ,TD,100768
BJ,TG,1124249
BJ,TJ,5621
BJ,TL,6295
BJ,TN,5706
BJ,TO,4430
BJ,TT,3007
BJ,TZ,30340
BJ,UA,2173
BJ,UG,32049
BJ,UY,2631
BJ,UZ,3851
BJ,VC,5911
BJ,VU,16093
BJ,WS,2535
BJ,XK,2019
BJ,YT,40895
BJ,ZA,6164
BJ,ZM,37648
BJ,ZW,6547
BN,AE,33017
BN,AU,11472
BN,AW,2642
BN,BD,55514
BN,BH,44477
BN,BN,73641537
BN,BT,2055
BN,CA,4782
BN,CY,6595
BN,FM,2181
BN,GB,7288
BN,GD,2946
BN,GU,12152
BN,HK,27795
BN,ID,32090
BN,IE,2922
BN,IM,4264
BN,IN,3646
BN,IS,3835
BN,JE,2588
BN,JP,3351
BN,KH,2049
BN,KR,3119
BN,KW,32834
BN,KY,17173
BN,LA,2635
BN,LB,3541
BN,LK,3661
BN,MM,2608
BN,MO,23814
BN,MT,5617
BN,MU,6141
BN,MV,47950
BN,MY,193358
BN,NP,17108
BN,NZ,10951
BN,OM,43005
BN,PG,2691
BN,PH,33425
BN,PK,5109
BN,QA,45872
BN,SA,30182
BN,SB,4969
BN,SC,13240
BN,SG,93174
BN,TH,4068
BN,TL,9341
BN,TW,10562
BN,WS,2915
BO,AR,35162
BO,AW,2637
BO,BJ,4112
BO,BO,4864705
BO,BR,6442
BO,BZ,4406
BO,CH,4437
BO,CL,47613
BO,CO,9033
BO,CR,6700
BO,CV,3666
BO,DO,6054
BO,EC,13729
BO,ES,18104
BO,GF,2599
BO,GQ,2935
BO,GT,14038
BO,HN,11375
BO,HT,2310
BO,MA,4062
BO,MX,8180
BO,NI,12661
BO,PA,7780
BO,PE,29132
BO,PR,2131
BO,PY,31379
BO,SV,9801
BO,UY,6659
BR,AO,12386
BR,AR,3259
BR,AW,2033
BR,BJ,2979
BR,BO,6442
BR,BR,610340
BR,CH,3989
BR,CL,2247
BR,CO,2689
BR,CV,14671
BR,DO,4648
BR,EC,2061
BR,ES,2739
BR,GF,36664
BR,GM,3714
BR,GQ,2013
BR,GW,13954
BR,GY,4871
BR,HT,12179
BR,IE,7857
BR,IT,2131
BR,LU,5742
BR,MT,2403
BR,MZ,7016
BR,NI,2063
BR,PA,2407
BR,PE,2123
BR,PT,27797
BR,PY,20058
BR,SR,10776
BR,ST,22874
BR,TT,2313
BR,UY,9542
BS,AE,4183
BS,AG,828698
BS,AO,2724
BS,AT,2219
BS,AU,3131
BS,AW,49472
BS,BB,528893
BS,BH,2310
BS,BJ,8625
BS,BS,276337386
BS,BW,7558
BS,BZ,113243
BS,CA,58598
BS,CD,3209
BS,CF,2263
BS,CG,5207
BS,CH,6737
BS,CI,2585
BS,CL,7030
BS,CM,3898
BS,CO,2588
BS,CR,5588
BS,CV,3200
BS,CW,64235
BS,CY,3300
BS,DK,2044
BS,DO,54178
BS,FJ,6651
BS,FM,3305
BS,GA,3609
BS,GB,7975
BS,GD,740652
BS,GF,175881
BS,GH,8414
BS,GM,9037
BS,GN,2599
BS,GP,43858
BS,GQ,4922
BS,GR,2760
BS,GU,9240
BS,GY,546996
BS,HK,2252
BS,HN,4660
BS,HT,686629
BS,IE,4486
BS,IM,10750
BS,IS,5170
BS,JE,13940
BS,JM,913986
BS,KE,4073
BS,KM,2498
BS,KY,606896
BS,LB,2364
BS,LC,625859
BS,LR,16812
BS,LU,3777
BS,ME,5731
BS,ML,2561
BS,MO,2155
BS,MQ,33566
BS,MT,4204
BS,MU,4701
BS,MV,3181
BS,NA,14199
BS,NE,2487
BS,NG,5634
BS,NI,2356
BS,NL,3062
BS,NO,2246
BS,NZ,3192
BS,PA,9389
BS,PE,2302
BS,PF,2120
BS,PH,4765
BS,PR,4248
BS,QA,3282
BS,SC,10818
BS,SG,2847
BS,SL,12983
BS,SN,3826
BS,SR,514764
BS,ST,3230
BS,SZ,3292
BS,TG,4110
BS,TO,2712
BS,TT,170291
BS,TZ,2627
BS,UG,5360
BS,US,49044
BS,UY,2240
BS,VC,505154
BS,YT,11576
BS,ZA,3008
BS,ZM,5243
BS,ZW,4122
BT,AE,16748
BT,AU,47252
BT,BD,4895
BT,BH,31786
BT,BN,2055
BT,BT,98255702
BT,CA,3260
BT,CH,4571
BT,CY,3753
BT,HK,2789
BT,IN,8470
BT,JP,3645
BT,KW,75771
BT,KY,2199
BT,LC,2793
BT,LK,4191
BT,MN,3000
BT,MO,9001
BT,MV,33846
BT,MY,3046
BT,NP,47421
BT,NZ,2734
BT,OM,5440
BT,PH,2087
BT,QA,33669
BT,SA,2276
BT,SC,11590
BT,SG,7058
BT,TH,2232
BT,US,2513
BW,AE,3898
BW,AG,8081
BW,AO,25727
BW,AU,3484
BW,BB,4701
BW,BF,16028
BW,BH,2097
BW,BI,15669
BW,BJ,16094
BW,BS,7558
BW,BW,93338425
BW,CA,2825
BW,CD,22198
BW,CF,71038
BW,CG,20785
BW,CI,19631
BW,CM,18911
BW,CV,41466
BW,CY,9191
BW,DJ,3960
BW,DO,4139
BW,ET,3026
BW,GA,15303
BW,GB,5369
BW,GD,15856
BW,GF,3747
BW,GH,30557
BW,GM,28028
BW,GN,18873
BW,GP,3950
BW,GQ,12871
BW,GW,240520
BW,GY,8351
BW,HT,20375
BW,IE,11408
BW,IM,4251
BW,JE,10384
BW,JM,12289
BW,KE,17037
BW,KM,7309
BW,KY,15532
BW,LC,8149
BW,LK,2513
BW,LR,701269
BW,LS,167654
BW,MG,9954
BW,ML,16722
BW,MQ,2286
BW,MR,8875
BW,MU,8003
BW,MV,2468
BW,MW,80482
BW,MZ,35854
BW,NA,256373
BW,NE,11097
BW,NG,13973
BW,NZ,2437
BW,OM,2342
BW,PG,5755
BW,QA,3304
BW,RE,2029
BW,RW,21673
BW,SB,2719
BW,SC,26959
BW,SL,330789
BW,SN,22754
BW,SR,3124
BW,ST,544774
BW,SZ,647295
BW,TD,8193
BW,TG,34087
BW,TT,5005
BW,TZ,20099
BW,UG,34254
BW,VC,13835
BW,YT,5735
BW,ZA,144021
BW,ZM,158433
BW,ZW,706766
BY,AE,3559
BY,AF,2578
BY,AL,2763
BY,AM,18019
BY,AT,4669
BY,AZ,18325
BY,BA,2231
BY,BE,3426
BY,BG,8862
BY,BH,2245
BY,BJ,2022
BY,BY,4178093
BY,CD,4951
BY,CG,4611
BY,CH,4541
BY,CM,4009
BY,CY,24395
BY,CZ,7821
BY,DE,5055
BY,DK,2369
BY,DZ,2259
BY,EE,26277
BY,ES,3142
BY,FI,4014
BY,FR,2086
BY,GB,2026
BY,GE,24100
BY,GM,6542
BY,GN,3465
BY,GR,3892
BY,HR,2964
BY,HU,2349
BY,IE,3352
BY,IS,3501
BY,IT,5013
BY,JE,2284
BY,KG,10160
BY,KZ,13806
BY,LB,10491
BY,LK,5318
BY,LR,2376
BY,LT,59070
BY,LU,7409
BY,LV,53829
BY,MA,2587
BY,MD,19671
BY,ME,23293
BY,MK,6655
BY,MT,6397
BY,MV,7264
BY,NL,3372
BY,NO,3339
BY,PL,17823
BY,PT,2242
BY,RO,2150
BY,RS,6958
BY,SE,3870
BY,SI,4797
BY,SK,3454
BY,SL,2584
BY,TG,3099
BY,TJ,19004
BY,TN,5979
BY,TR,2940
BY,UA,51169
BY,UZ,11254
BZ,AG,222970
BZ,AW,15412
BZ,BB,111266
BZ,BJ,4647
BZ,BO,4406
BZ,BS,113243
BZ,BZ,221361894
BZ,CA,11398
BZ,CH,2327
BZ,CO,4018
BZ,CR,18862
BZ,CV,2355
BZ,CW,18992
BZ,CY,2733
BZ,DO,15950
BZ,EC,4607
BZ,ES,2273
BZ,FJ,13136
BZ,FM,130223
BZ,GA,2426
BZ,GB,3552
BZ,GD,665200
BZ,GF,81829
BZ,GH,3483
BZ,GM,4889
BZ,GP,11428
BZ,GQ,3066
BZ,GT,175610
BZ,GU,20587
BZ,GW,2171
BZ,GY,1142495
BZ,HN,166364
BZ,HT,17032
BZ,JE,2147
BZ,JM,201507
BZ,KI,13206
BZ,KM,5737
BZ,KY,504645
BZ,LB,13485
BZ,LC,444854
BZ,LR,9460
BZ,MQ,12022
BZ,MT,2061
BZ,MU,6784
BZ,MV,3224
BZ,MW,2786
BZ,MX,12252
BZ,NA,2154
BZ,NG,2878
BZ,NI,44050
BZ,PA,14534
BZ,PE,2969
BZ,PR,6146
BZ,PY,7208
BZ,RE,2287
BZ,SB,3643
BZ,SC,8475
BZ,SI,2565
BZ,SL,7324
BZ,SN,2748
BZ,SR,425190
BZ,ST,3187
BZ,SV,93650
BZ,TG,2223
BZ,TO,11488
BZ,TT,119605
BZ,TW,5057
BZ,UG,2728
BZ,US,27538
BZ,VC,368009
BZ,WS,19376
BZ,YT,32270
BZ,ZM,2066
BZ,ZW,3002
CA,AE,13566
CA,AF,4977
CA,AG,66793
CA,AL,5606
CA,AM,3660
CA,AT,4474
CA,AU,15832
CA,AW,9476
CA,BA,5297
CA,BB,68058
CA,BE,5968
CA,BF,4798
CA,BG,2654
CA,BH,7974
CA,BI,14815
CA,BJ,3580
CA,BN,4782
CA,BS,58598
CA,BT,3260
CA,BW,2825
CA,BZ,11398
CA,CA,1168333
CA,CD,5373
CA,CF,9278
CA,CG,5672
CA,CH,11388
CA,CI,5063
CA,CL,2215
CA,CM,8499
CA,CO,2754
CA,CR,4816
CA,CW,6494
CA,CY,7503
CA,CZ,2478
CA,DE,4654
CA,DJ,17754
CA,DK,4949
CA,DO,5340
CA,EE,2929
CA,ES,2699
CA,ET,6754
CA,FI,3773
CA,FJ,10501
CA,FR,7921
CA,GA,4432
CA,GB,10675
CA,GD,98742
CA,GF,8557
CA,GH,4652
CA,GM,6388
CA,GN,6831
CA,GP,11263
CA,GQ,3006
CA,GR,5967
CA,GT,3032
CA,GU,10698
CA,GY,38268
CA,HK,16199
CA,HN,2172
CA,HR,4958
CA,HT,23361
CA,HU,3405
CA,IE,18099
CA,IM,9241
CA,IN,3276
CA,IS,9786
CA,IT,3824
CA,JE,10742
CA,JM,69992
CA,JO,4258
CA,JP,2654
CA,KE,3330
CA,KR,3676
CA,KW,6577
CA,KY,106228
CA,LB,22067
CA,LC,85192
CA,LK,7599
CA,LR,5730
CA,LU,8628
CA,LV,2624
CA,MA,2490
CA,MD,3741
CA,ME,4975
CA,MG,2056
CA,MK,5664
CA,ML,3848
CA,MO,11632
CA,MQ,10125
CA,MR,2354
CA,MT,12348
CA,MU,15926
CA,MV,2906
CA,MX,2399
CA,NA,5404
CA,NC,5166
CA,NE,3820
CA,NG,4568
CA,NI,2330
CA,NL,5852
CA,NO,6251
CA,NP,2690
CA,NZ,17265
CA,OM,4580
CA,PA,2780
CA,PF,5537
CA,PH,12236
CA,PK,2243
CA,PT,9104
CA,QA,10334
CA,RE,4635
CA,RO,3333
CA,RS,5306
CA,RW,9156
CA,SA,3693
CA,SC,9956
CA,SE,6434
CA,SG,9039
CA,SI,3499
CA,SK,2604
CA,SL,4707
CA,SN,6378
CA,SR,3559
CA,SV,3940
CA,TD,6670
CA,TG,5822
CA,TJ,2238
CA,TN,5608
CA,TT,32328
CA,TW,2972
CA,UG,6360
CA,US,10448
CA,VC,147848
CA,XK,5117
CA,ZW,5478
CD,AE,3815
CD,AG,2546
CD,AO,221090
CD,BE,19878
CD,BF,66064
CD,BI,431385
CD,BJ,144284
CD,BS,3209
CD,BW,22198
CD,BY,4951
CD,CA,5373
CD,CD,10295415
CD,CF,177244
CD,CG,957973
CD,CH,5150
CD,CI,95766
CD,CM,103772
CD,CV,3943
CD,CY,58085
CD,DJ,10287
CD,DO,5600
CD,ET,2679
CD,FR,12006
CD,GA,245197
CD,GB,2007
CD,GD,3420
CD,GF,11801
CD,GH,18959
CD,GM,12923
CD,GN,53002
CD,GP,5262
CD,GQ,46575
CD,GR,4921
CD,GW,14027
CD,GY,3854
CD,HT,34747
CD,IE,3149
CD,JM,7393
CD,KE,44958
CD,KM,18569
CD,LB,6238
CD,LC,2920
CD,LR,73244
CD,LS,13765
CD,LU,6318
CD,LY,2266
CD,MA,3346
CD,MG,52974
CD,ML,62453
CD,MQ,4390
CD,MR,20503
CD,MU,3738
CD,MW,58493
CD,MZ,41382
CD,NA,54296
CD,NE,36412
CD,NG,8918
CD,OM,2944
CD,PG,4678
CD,QA,2167
CD,RE,5366
CD,RW,215056
CD,SB,2259
CD,SC,5946
CD,SE,2349
CD,SL,29964
CD,SN,30187
CD,SR,6608
CD,ST,42337
CD,SZ,22764
CD,TD,43819
CD,TG,99236
CD,TN,7808
CD,TT,2016
CD,TZ,64841
CD,UG,125352
CD,UY,2413
CD,VC,3366
CD,YT,30760
CD,ZA,22380
CD,ZM,91154
CD,ZW,18831
CF,AE,7176
CF,AG,2028
CF,AO,19593
CF,BD,3882
CF,BE,13196
CF,BF,175298
CF,BH,4341
CF,BI,175668
CF,BJ,203194
CF,BS,2263
CF,BW,71038
CF,CA,9278
CF,CD,177244
CF,CF,262239866
CF,CG,1378453
CF,CH,6939
CF,CI,109994
CF,CM,1520761
CF,CV,9901
CF,CY,7803
CF,DJ,64441
CF,DO,3435
CF,DZ,3830
CF,EG,14318
CF,ES,2274
CF,ET,4171
CF,FI,2444
CF,FJ,3916
CF,FR,85406
CF,GA,473076
CF,GD,3656
CF,GE,3640
CF,GF,29975
CF,GH,33327
CF,GM,30550
CF,GN,94156
CF,GP,5543
CF,GQ,671290
CF,GW,29655
CF,GY,2848
CF,HT,25374
CF,IT,2244
CF,JM,5664
CF,JO,4126
CF,KE,29434
CF,KH,8916
CF,KM,28409
CF,KW,4737
CF,LB,29660
CF,LK,7540
CF,LR,49830
CF,LS,10373
CF,LU,16025
CF,LY,34037
CF,MA,33625
CF,MG,31056
CF,MK,4402
CF,ML,131855
CF,MQ,7843
CF,MR,235398
CF,MT,4682
CF,MU,4708
CF,MV,2031
CF,MW,10926
CF,MZ,18317
CF,NA,19324
CF,NE,209759
CF,NG,12404
CF,NP,16464
CF,OM,3514
CF,PG,2663
CF,PK,2140
CF,PT,7454
CF,QA,4795
CF,RE,4564
CF,RS,5251
CF,RW,533567
CF,SA,8312
CF,SC,8754
CF,SE,3943
CF,SL,33094
CF,SN,270924
CF,SR,5111
CF,ST,19261
CF,SZ,11483
CF,TD,4008627
CF,TG,389606
CF,TN,14294
CF,TT,2254
CF,TZ,49632
CF,UG,42898
CF,US,2044
CF,VC,2686
CF,XK,4518
CF,YT,18902
CF,ZA,5660
CF,ZM,74394
CF,ZW,6822
CG,AE,5201
CG,AG,5698
CG,AO,141128
CG,BB,2585
CG,BE,11102
CG,BF,153522
CG,BI,68024
CG,BJ,259617
CG,BS,5207
CG,BW,20785
CG,BY,4611
CG,CA,5672
CG,CD,957973
CG,CF,1378453
CG,CG,54779570
CG,CH,5331
CG,CI,275067
CG,CM,287145
CG,CV,18547
CG,CW,2210
CG,CY,31156
CG,DJ,20526
CG,DO,7893
CG,DZ,4013
CG,ES,2094
CG,ET,2650
CG,FR,55871
CG,GA,1695988
CG,GD,6380
CG,GF,29490
CG,GH,28060
CG,GM,56108
CG,GN,183444
CG,GP,13163
CG,GQ,243744
CG,GR,2786
CG,GW,56742
CG,GY,6203
CG,HT,48504
CG,IT,3245
CG,JM,11190
CG,KE,26036
CG,KI,2220
CG,KM,24367
CG,KW,2318
CG,KY,2446
CG,LB,19429
CG,LC,5225
CG,LR,58780
CG,LS,11871
CG,LU,8402
CG,LY,5572
CG,MA,14981
CG,MG,46310
CG,ML,438294
CG,MQ,11400
CG,MR,229581
CG,MT,3099
CG,MU,6264
CG,MW,15069
CG,MZ,42746
CG,NA,199480
CG,NC,2323
CG,NE,97114
CG,NG,10828
CG,PG,4029
CG,PT,2466
CG,QA,2606
CG,RE,7256
CG,RW,43699
CG,SA,2225
CG,SB,3264
CG,SC,8372
CG,SL,44957
CG,SN,260489
CG,SR,8623
CG,ST,35142
CG,SZ,19275
CG,TD,164974
CG,TG,235170
CG,TN,10822
CG,TT,3461
CG,TZ,27494
CG,UG,31640
CG,VC,5039
CG,YT,26935
CG,ZA,17635
CG,ZM,36535
CG,ZW,12637
CH,AE,6828
CH,AF,15858
CH,AG,6927
CH,AL,36294
CH,AM,4228
CH,AO,4437
CH,AR,3379
CH,AT,103987
CH,AU,10447
CH,AW,7787
CH,AZ,2662
CH,BA,96293
CH,BB,5969
CH,BE,29544
CH,BF,3950
CH,BG,18035
CH,BH,3200
CH,BI,3953
CH,BJ,4148
CH,BO,4437
CH,BR,3989
CH,BS,6737
CH,BT,4571
CH,BY,4541
CH,BZ,2327
CH,CA,11388
CH,CD,5150
CH,CF,6939
CH,CG,5331
CH,CH,6278710
CH,CI,4411
CH,CL,3657
CH,CM,9681
CH,CO,3150
CH,CR,6304
CH,CV,100422
CH,CW,7228
CH,CY,16551
CH,CZ,14526
CH,DE,67079
CH,DJ,11111
CH,DK,19279
CH,DO,15110
CH,EC,4414
CH,EE,13261
CH,ES,21241
CH,ET,11110
CH,FI,15945
CH,FJ,2354
CH,FR,41110
CH,GA,4903
CH,GB,15031
CH,GD,5076
CH,GE,4795
CH,GF,7721
CH,GH,2365
CH,GM,22392
CH,GN,9958
CH,GP,16645
CH,GQ,6365
CH,GR,29425
CH,GU,2027
CH,GW,46045
CH,HK,5560
CH,HR,44368
CH,HT,2017
CH,HU,40240
CH,IE,15852
CH,IM,14204
CH,IS,35772
CH,IT,65202
CH,JE,31173
CH,JM,4397
CH,JP,3180
CH,KE,3046
CH,KW,2359
CH,KY,16228
CH,LB,14909
CH,LC,6760
CH,LK,14429
CH,LR,2745
CH,LT,10129
CH,LU,127625
CH,LV,16278
CH,LY,2014
CH,MA,3350
CH,MD,14351
CH,ME,62451
CH,MG,4235
CH,MK,299321
CH,ML,2477
CH,MN,6413
CH,MO,4521
CH,MQ,11982
CH,MT,30773
CH,MU,19135
CH,MV,8517
CH,NA,4587
CH,NC,10724
CH,NE,2638
CH,NI,2329
CH,NL,21266
CH,NO,20481
CH,NZ,10438
CH,PA,3749
CH,PE,2707
CH,PF,12623
CH,PL,14613
CH,PT,241852
CH,PY,5644
CH,QA,5447
CH,RE,10393
CH,RO,29161
CH,RS,101205
CH,RW,2754
CH,SA,2325
CH,SC,26126
CH,SE,24616
CH,SG,9662
CH,SI,69886
CH,SK,35359
CH,SL,3254
CH,SN,9184
CH,ST,16506
CH,TD,2796
CH,TG,8834
CH,TH,2987
CH,TN,11909
CH,TR,8002
CH,TT,2931
CH,UA,3418
CH,UG,4505
CH,US,4693
CH,UY,4230
CH,VC,2604
CH,VU,2092
CH,XK,398192
CH,YT,3237
CH,ZW,2186
CI,AE,4175
CI,AG,3159
CI,AO,32817
CI,BE,6504
CI,BF,645107
CI,BI,79593
CI,BJ,205156
CI,BS,2585
CI,BW,19631
CI,CA,5063
CI,CD,95766
CI,CF,109994
CI,CG,275067
CI,CH,4411
CI,CI,5742888
CI,CM,86665
CI,CV,7047
CI,CY,6759
CI,DE,2093
CI,DJ,10248
CI,DO,3746
CI,DZ,5516
CI,EG,2684
CI,ES,2903
CI,ET,2946
CI,FR,28178
CI,GA,224366
CI,GD,3654
CI,GF,14664
CI,GH,44033
CI,GM,65261
CI,GN,350627
CI,GP,12059
CI,GQ,248044
CI,GW,56883
CI,GY,3145
CI,HT,23053
CI,IT,6366
CI,JM,6204
CI,KE,35072
CI,KM,18750
CI,KW,8107
CI,LB,23824
CI,LC,3631
CI,LR,115996
CI,LS,11377
CI,LU,8246
CI,LY,14089
CI,MA,16076
CI,MG,36819
CI,ML,470937
CI,MQ,10094
CI,MR,122940
CI,MT,7457
CI,MU,5391
CI,MW,14554
CI,MZ,41502
CI,NA,18342
CI,NC,2739
CI,NE,206868
CI,NG,13641
CI,OM,2384
CI,PF,2988
CI,PG,4521
CI,QA,2479
CI,RE,7179
CI,RW,32798
CI,SA,3529
CI,SB,2050
CI,SC,7617
CI,SL,65695
CI,SN,132424
CI,SR,5126
CI,ST,23944
CI,SZ,14137
CI,TD,53911
CI,TG,261477
CI,TN,21943
CI,TT,2049
CI,TZ,47819
CI,UG,37456
CI,VC,3291
CI,YT,12102
CI,ZA,6300
CI,ZM,24941
CI,ZW,7418
CL,AR,18643
CL,AU,2907
CL,AW,30058
CL,BO,47613
CL,BR,2247
CL,BS,7030
CL,CA,2215
CL,CH,3657
CL,CL,2269158
CL,CO,28678
CL,CR,7533
CL,CW,14600
CL,DO,25506
CL,EC,18187
CL,ES,10860
CL,GF,35541
CL,GP,15349
CL,GT,2863
CL,GY,3187
CL,HN,3412
CL,HT,118807
CL,IT,2023
CL,KY,2514
CL,LU,2008
CL,MQ,7813
CL,MT,2619
CL,MX,4182
CL,NI,3716
CL,NO,2026
CL,NZ,4472
CL,PA,14121
CL,PE,28517
CL,PF,4054
CL,PR,4605
CL,PT,2443
CL,PY,16426
CL,SE,3325
CL,SR,3843
CL,SV,3650
CL,TT,5483
CL,US,2311
CL,UY,15217
CM,AE,47317
CM,AG,4742
CM,AO,19607
CM,BB,2190
CM,BE,22728
CM,BF,71321
CM,BH,30944
CM,BI,38363
CM,BJ,108544
CM,BS,3898
CM,BW,18911
CM,BY,4009
CM,CA,8499
CM,CD,103772
CM,CF,1520761
CM,CG,287145
CM,CH,9681
CM,CI,86665
CM,CM,12186568
CM,CV,5019
CM,CY,78182
CM,DE,7559
CM,DJ,21299
CM,DO,4004
CM,DZ,4132
CM,EE,2080
CM,ES,2381
CM,ET,2535
CM,FI,3181
CM,FR,20212
CM,GA,490303
CM,GB,2716
CM,GD,4394
CM,GF,11448
CM,GH,18632
CM,GM,19426
CM,GN,90823
CM,GP,8318
CM,GQ,931940
CM,GR,3564
CM,GW,15455
CM,GY,3851
CM,HT,21473
CM,IE,2382
CM,IT,3685
CM,JM,6820
CM,KE,21822
CM,KM,18105
CM,KW,7361
CM,LB,5454
CM,LC,4144
CM,LR,47842
CM,LS,9504
CM,LU,21155
CM,LY,12027
CM,MA,7323
CM,MG,27103
CM,ML,68890
CM,MQ,6699
CM,MR,26178
CM,MT,4420
CM,MU,6439
CM,MW,11011
CM,MZ,21521
CM,NA,15274
CM,NE,178908
CM,NG,25289
CM,OM,2530
CM,PG,3383
CM,QA,4343
CM,RE,4867
CM,RW,27455
CM,SA,2266
CM,SB,2035
CM,SC,16935
CM,SE,2850
CM,SL,27687
CM,SN,47201
CM,SR,5124
CM,ST,23353
CM,SZ,12805
CM,TD,1182988
CM,TG,139709
CM,TN,10561
CM,TR,2445
CM,TT,2920
CM,TZ,21455
CM,UG,26402
CM,US,3308
CM,VC,4290
CM,YT,14267
CM,ZA,8068
CM,ZM,28325
CM,ZW,6216
CO,AR,8548
CO,AU,2728
CO,AW,104816
CO,BJ,2252
CO,BO,9033
CO,BR,2689
CO,BS,2588
CO,BZ,4018
CO,CA,2754
CO,CH,3150
CO,CL,28678
CO,CO,1473977
CO,CR,14315
CO,CW,48296
CO,DO,17026
CO,EC,35776
CO,ES,19287
CO,GD,2424
CO,GF,3806
CO,GQ,4308
CO,GT,9098
CO,GY,5694
CO,HN,12352
CO,HT,3988
CO,KY,9770
CO,MA,3389
CO,MT,6892
CO,MX,8559
CO,NI,14884
CO,PA,46687
CO,PE,20436
CO,PR,7050
CO,PY,12405
CO,SR,2371
CO,SV,9242
CO,TT,9729
CO,US,3629
CO,UY,6918
CR,AG,3634
CR,AR,7421
CR,AT,2275
CR,AW,23095
CR,BB,2308
CR,BJ,2921
CR,BO,6700
CR,BS,5588
CR,BZ,18862
CR,CA,4816
CR,CH,6304
CR,CL,7533
CR,CO,14315
CR,CR,18500616
CR,CW,18566
CR,DE,2226
CR,DO,16974
CR,EC,10940
CR,ES,10806
CR,GD,2138
CR,GF,2163
CR,GM,2917
CR,GP,2088
CR,GQ,2997
CR,GT,24883
CR,HN,40414
CR,HT,2810
CR,IE,2091
CR,IM,3255
CR,IS,3330
CR,IT,2392
CR,JM,5776
CR,KY,48981
CR,LC,2401
CR,LU,2631
CR,MA,2157
CR,MT,3074
CR,MX,9368
CR,NI,825540
CR,NL,2433
CR,PA,120203
CR,PE,8112
CR,PR,11483
CR,PT,2130
CR,PY,11881
CR,SV,40581
CR,TT,3250
CR,US,7802
CR,UY,7336
CR,VC,2083
CV,AG,7695
CV,AO,317664
CV,AT,3928
CV,AW,2168
CV,BB,2914
CV,BE,24337
CV,BF,4568
CV,BI,2166
CV,BJ,9361
CV,BO,3666
CV,BR,14671
CV,BS,3200
CV,BW,41466
CV,BZ,2355
CV,CD,3943
CV,CF,9901
CV,CG,18547
CV,CH,100422
CV,CI,7047
CV,CM,5019
CV,CV,314863868
CV,CW,12284
CV,CY,4349
CV,DE,4842
CV,DJ,2166
CV,DK,2703
CV,DO,3421
CV,ES,26514
CV,FI,3413
CV,FR,117084
CV,GA,12278
CV,GB,13591
CV,GD,4888
CV,GF,22046
CV,GH,4813
CV,GM,67233
CV,GN,34265
CV,GP,7413
CV,GQ,47028
CV,GW,2548646
CV,GY,4681
CV,HT,7108
CV,IE,2971
CV,IM,16403
CV,IS,40722
CV,IT,29844
CV,JE,15854
CV,JM,4861
CV,KE,3942
CV,KI,3616
CV,KM,5578
CV,KZ,2182
CV,LB,2114
CV,LC,3444
CV,LR,15168
CV,LU,2726455
CV,MA,2746
CV,MG,2611
CV,ML,7233
CV,MO,40755
CV,MQ,6724
CV,MR,6747
CV,MT,4840
CV,MU,2221
CV,MV,3571
CV,MZ,67680
CV,NA,34594
CV,NE,6617
CV,NG,3787
CV,NL,88702
CV,NO,8502
CV,PA,2143
CV,PF,2208
CV,PT,1880065
CV,RW,3290
CV,SC,6299
CV,SE,9310
CV,SI,2366
CV,SL,31946
CV,SN,120759
CV,SR,2988
CV,ST,9737628
CV,SZ,3761
CV,TD,2217
CV,TG,9615
CV,TL,55113
CV,TO,3357
CV,TT,2087
CV,TZ,2974
CV,UG,4683
CV,US,30562
CV,VC,3272
CV,VN,3287
CV,WS,2895
CV,YT,3189
CV,ZA,2186
CV,ZM,4397
CV,ZW,2103
CW,AE,2947
CW,AG,264541
CW,AR,3060
CW,AT,3786
CW,AU,2561
CW,AW,18000312
CW,BB,82641
CW,BE,25435
CW,BJ,6039
CW,BS,64235
CW,BZ,18992
CW,CA,6494
CW,CG,2210
CW,CH,7228
CW,CL,14600
CW,CO,48296
CW,CR,18566
CW,CV,12284
CW,CW,283853111
CW,CY,2937
CW,DE,3863
CW,DK,2454
CW,DO,187969
CW,EC,13060
CW,ES,10739
CW,FJ,5555
CW,FR,2560
CW,GB,4654
CW,GD,90809
CW,GF,178601
CW,GH,2977
CW,GM,7789
CW,GP,210352
CW,GQ,5026
CW,GU,3165
CW,GY,159324
CW,HN,3418
CW,HT,105395
CW,IE,3821
CW,IM,6313
CW,IS,5901
CW,IT,2646
CW,JE,18165
CW,JM,320103
CW,KI,12533
CW,KY,188495
CW,LB,12132
CW,LC,161589
CW,LR,9695
CW,LU,21415
CW,MQ,70614
CW,MT,22102
CW,MU,4999
CW,NA,2663
CW,NG,2090
CW,NI,2389
CW,NL,1268535
CW,NO,2412
CW,PA,31266
CW,PE,8270
CW,PG,3073
CW,PR,21114
CW,PT,9717
CW,PY,2620
CW,SC,3952
CW,SE,2485
CW,SG,2005
CW,SL,6149
CW,SN,2357
CW,SR,1129700
CW,TO,2067
CW,TT,79915
CW,US,8528
